"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-10",,,,,,,,"64","82","49",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-11",,,,,,,,"62","78","51",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-12",,,,,,,,"53","61","46",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-13",,,,,,,,"47","52","43",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-14",,,,,,,,"51","63","44",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-15",,,,,,,,"54","65","45",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-16",,,,,,,,"60","76","46",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-17",,,,,,,,"63","79","53",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-18",,,,,,,,"59","76","46",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-19",,,,,,,,"56","70","45",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-20",,,,,,,,"58","71","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-21",,,,,,,,"63","80","48",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-22",,,,,,,,"60","72","51",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-23",,,,,,,,"54","57","52",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-24",,,,,,,,"54","59","50",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-25",,,,,,,,"53","57","49",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-26",,,,,,,,"53","60","48",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-27",,,,,,,,"54","65","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-28",,,,,,,,"56","65","48",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-29",,,,,,,,"55","67","44",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-04-30",,,,,,,,"55","68","42",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-01",,,,,,,,"60","75","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-02",,,,,,,,"59","71","48",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-03",,,,,,,,"57","73","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-04",,,,,,,,"49","54","44",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-05",,,,,,,,"50","57","43",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-06",,,,,,,,"53","64","45",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-07",,,,,,,,"58","72","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-08",,,,,,,,"66","78","54",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-09",,,,,,,,"67","81","58",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-10",,,,,,,,"69","83","56",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-11",,,,,,,,"65","80","50",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-12",,,,,,,,"59","75","48",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-13",,,,,,,,"56","71","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-14",,,,,,,,"59","74","49",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-15",,,,,,,,"59","73","51",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-16",,,,,,,,"60","75","50",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-17",,,,,,,,"58","68","49",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-18",,,,,,,,"58","72","50",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-19",,,,,,,,"58","71","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-20",,,,,,,,"58","75","45",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-21",,,,,,,,"62","80","46",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-22",,,,,,,,"59","72","48",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-23",,,,,,,,"58","79","46",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-24",,,,,,,,"51","55","48",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-25",,,,,,,,"53","60","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-26",,,,,,,,"58","74","44",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-27",,,,,,,,"57","74","46",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-28",,,,,,,,"59","70","47",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-29",,,,,,,,"64","80","50",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-30",,,,,,,,"68","85","51",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-05-31",,,,,,,,"66","88","50",,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2024-06-01",,,,,,,,"56","66","48",,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-01",,,,,"0.01",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-02",,,,,"1.43",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-03",,,,,"0.15",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-04",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-05",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-06",,,,,"0.15",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-07",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-08",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-09",,,,,"1.08",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-10",,,,,"0.32",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-11",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-12",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-13",,,,,"3.14",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-14",,,,,"0.08",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-15",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-16",,,,,"1.29",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-17",,,,,"0.01",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-18",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-19",,,,,"0.79",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-20",,,,,"0.56",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-21",,,,,"1.25",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-22",,,,,"0.48",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-23",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-24",,,,,"0.70",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-25",,,,,"0.01",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-26",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-27",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-28",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-29",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-30",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-01-31",,,,,"2.34",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-01",,,,,"0.68",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-02",,,,,"0.17",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-03",,,,,"0.64",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-04",,,,,"2.11",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-05",,,,,"0.01",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-06",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-07",,,,,"0.54",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-08",,,,,"0.02",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-09",,,,,"0.01",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-10",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-11",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-12",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-13",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-14",,,,,"0.75",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-15",,,,,"0.07",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-16",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-17",,,,,"0.93",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-18",,,,,"0.82",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-19",,,,,"0.17",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-20",,,,,"0.64",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-21",,,,,"0.04",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-22",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-23",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-24",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-25",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-26",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-27",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-28",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-02-29",,,,,"0.57",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-01",,,,,"0.82",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-02",,,,,"0.57",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-03",,,,,"0.12",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-04",,,,,"0.04",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-05",,,,,"0.14",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-06",,,,,"0.37",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-07",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-08",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-09",,,,,"0.03",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-10",,,,,"0.24",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-11",,,,,"0.12",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-12",,,,,"1.38",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-13",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-14",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-15",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-16",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-17",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-18",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-19",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-20",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-21",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-22",,,,,"0.56",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-23",,,,,"0.12",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-24",,,,,"0.14",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-25",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-26",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-27",,,,,"0.47",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-28",,,,,"0.01",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-29",,,,,"1.14",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-30",,,,,"0.01",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-03-31",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-01",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-02",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-03",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-04",,,,,"0.77",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-05",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-06",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-07",,,,,"0.01",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-08",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-09",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-10",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-11",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-12",,,,,"0.04",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-13",,,,,"1.11",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-14",,,,,"0.08",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-15",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-16",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-17",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-18",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-19",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-20",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-21",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-22",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-23",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-24",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-25",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-26",,,,,"0.04",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-27",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-28",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-29",,,,,"0.00",,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2024-04-30",,,,,"0.00",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-01",,,,,"0.03",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-03",,,,,"1.03",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-04",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-05",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-07",,,,,"0.30",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-10",,,,,"0.08",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-11",,,,,"0.38",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-12",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-13",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-14",,,,,"1.51",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-15",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-16",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-17",,,,,"0.45",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-18",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-19",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-20",,,,,"0.17",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-21",,,,,"0.49",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-22",,,,,"1.01",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-23",,,,,"0.02",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-24",,,,,"0.27",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-25",,,,,"0.20",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-26",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-27",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-28",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-29",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-30",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-01-31",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-01",,,,,"1.11","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-02",,,,,"0.26",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-03",,,,,"0.12",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-04",,,,,"0.62",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-05",,,,,"0.48",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-06",,,,,"0.15",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-07",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-08",,,,,"0.67",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-09",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-10",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-11",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-12",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-13",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-14",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-15",,,,,"0.29",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-16",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-17",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-18",,,,,"0.56",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-19",,,,,"1.04",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-20",,,,,"0.44",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-21",,,,,"0.40",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-22",,,,,"0.01",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-23",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-24",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-25",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-01",,,,,"0.65",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-02",,,,,"1.02",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-03",,,,,"0.28",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-04",,,,,"0.15",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-05",,,,,"0.01",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-06",,,,,"0.01",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-07",,,,,"0.00",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-08",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-09",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-15",,"    5","0.20",,,,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-16",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-22",,"    6","0.00",,,,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-23",,,,,"0.72",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-24",,,,,"0.61",,,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-25",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-26",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-27",,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","2024-03-28",,,,,"0.42",,,,,,,,,,,,,,,
